nome	uf	lat	lon	pop2019	areakm2	litoral
Monte Castelo	SC	-26.6606759099	-50.2898825642	8275	573.19700304748	0
Morro da Fumaça	SC	-28.6377751162	-49.242135015	17796	83.1113595712813	1
Morro Grande	SC	-28.7217266353	-49.7402592349	2893	258.074978339663	1
Navegantes	SC	-26.8288013363	-48.7272698769	81475	112.081259797502	1
Nova Erechim	SC	-26.9080905882	-52.9066728691	5019	64.8969172545847	0
Nova Itaberaba	SC	-26.9614019422	-52.8332338777	4331	137.550405407128	0
Nova Trento	SC	-27.3130565348	-49.0419995544	14549	402.943209140097	1
Nova Veneza	SC	-28.6846393166	-49.5849177631	15166	294.93893956946	1
Novo Horizonte	SC	-26.4944103051	-52.7962067155	2442	151.851163026504	0
Orleans	SC	-28.2798980188	-49.3728392788	22912	548.698715669927	1
Otacílio Costa	SC	-27.5173057388	-49.9715740357	18744	844.5507136495	0
Ouro	SC	-27.2838217289	-51.6818654614	7295	213.428235587966	0
Ouro Verde	SC	-26.7115626854	-52.2790121783	2217	189.148023007947	0
Paial	SC	-27.2131597918	-52.4879244423	1505	85.7339619356955	0
Painel	SC	-27.9633752901	-50.0727181084	2359	739.746439655629	0
Palhoça	SC	-27.7719984606	-48.6615399795	171797	395.334741672946	1
Palma Sola	SC	-26.3735760085	-53.3142917114	7423	330.274869923111	0
Palmeira	SC	-27.5628923261	-50.1616133866	2627	289.115259263544	0
Palmitos	SC	-27.0921863703	-53.1797801676	16169	352.628676959754	0
Papanduva	SC	-26.4987030915	-50.1713850676	19320	747.388936146645	0
Paraíso	SC	-26.6623622601	-53.6779786581	3437	182.016839150579	0
Passo de Torres	SC	-29.2675031492	-49.7210669824	8823	95.0732990691095	1
Passos Maia	SC	-26.7057868146	-51.9604986102	4147	618.801050506748	0
Paulo Lopes	SC	-27.9643352113	-48.7607485825	7494	449.858322001351	1
Pedras Grandes	SC	-28.4790279504	-49.2047832438	3976	159.306437669629	1
Penha	SC	-26.807423613	-48.6505476678	32531	58.7797394474982	1
Peritiba	SC	-27.3509625109	-51.8748315892	2787	95.7838108540274	0
Pescaria Brava	SC	-28.4012789012	-48.8851174597	10091	105.197498439655	1
Petrolândia	SC	-27.5456132313	-49.682649918	5937	305.753308844031	0
Pinhalzinho	SC	-26.8293154868	-52.9766471942	20313	128.17877542782	0
Pinheiro Preto	SC	-27.0492776762	-51.2355120527	3555	61.4122418113495	0
Piratuba	SC	-27.4612227181	-51.7728925193	3854	145.880375653609	0
Planalto Alegre	SC	-27.0522800342	-52.8691050664	2870	62.4640092967287	0
Pomerode	SC	-26.7285896174	-49.1733024431	33447	214.730058620519	1
Ponte Alta	SC	-27.4106800209	-50.2989698423	4682	568.571665786054	0
Ponte Alta do Norte	SC	-27.1802327726	-50.4182069465	3414	398.952071812946	0
Ponte Serrada	SC	-26.8617324211	-51.9283338138	11593	564.156859352692	0
Porto Belo	SC	-27.1746178841	-48.6161230797	21388	92.4609175920208	1
Porto União	SC	-26.3832112174	-51.0079387573	35398	844.667478784838	0
Pouso Redondo	SC	-27.2866695519	-49.9775441138	17453	359.195745981985	0
Praia Grande	SC	-29.1818161865	-49.9895814105	7319	284.003670796927	1
Presidente Castello Branco	SC	-27.2334475719	-51.7810885613	1568	65.5620251891964	0
Presidente Getúlio	SC	-27.0620289616	-49.7141154399	17471	294.147968979378	1
Presidente Nereu	SC	-27.2678408403	-49.3545989787	2287	225.628769125284	1
Princesa	SC	-26.4328226933	-53.6114128159	2924	86.2554266306488	0
Quilombo	SC	-26.7292393498	-52.7188654212	9887	280.235783911589	0
Rancho Queimado	SC	-27.6741229655	-49.0906665283	2878	286.30895413369	1
Rio das Antas	SC	-26.9089213722	-51.0630747689	6205	317.750698652618	0
Rio do Campo	SC	-26.8924692039	-50.1318340432	5940	505.937672100647	0
Rio do Oeste	SC	-27.1584080946	-49.8410918197	7489	247.685839722122	0
Rio do Sul	SC	-27.1957234129	-49.6293615045	71061	260.880436190218	1
Rio dos Cedros	SC	-26.617627737	-49.3683260069	11676	553.996474133277	1
Rio Fortuna	SC	-28.0931942042	-49.1907200592	4611	302.857915480601	1
Rio Negrinho	SC	-26.4428300673	-49.5964635862	42302	907.02476615989	1
Rio Rufino	SC	-27.914257469	-49.7536313322	2483	282.382967337845	1
Riqueza	SC	-26.9773859878	-53.3446696755	4598	192.010025775341	0
Rodeio	SC	-26.8953668072	-49.3511449455	11551	129.915897438412	1
Romelândia	SC	-26.6481966409	-53.3170818359	4786	222.687772277601	0
Salete	SC	-26.9697018556	-50.0109449921	7642	179.246875802249	0
Saltinho	SC	-26.5905363161	-53.0225489237	3781	156.564191573257	0
Salto Veloso	SC	-26.8956414503	-51.4280298016	4718	104.988369375518	0
Sangão	SC	-28.651151635	-49.1257840727	12678	82.8941214364949	1
Santa Cecília	SC	-26.9259252654	-50.4464715179	16830	1144.9817383796	0
Santa Helena	SC	-26.9211559733	-53.6196299259	2223	81.2999627323859	0
Santa Rosa de Lima	SC	-28.0117222859	-49.1822919894	2142	202.004602943799	1
Santa Rosa do Sul	SC	-29.1220816026	-49.7438703656	8358	150.967146401499	1
Santa Terezinha	SC	-26.6675198126	-50.0055264128	8787	714.864994443177	0
Santa Terezinha do Progresso	SC	-26.5924194554	-53.1699705723	2428	118.846515376714	0
Santiago do Sul	SC	-26.6308371276	-52.6976777598	1260	73.8287858731624	0
Santo Amaro da Imperatriz	SC	-27.7414606523	-48.796467872	23245	344.17369224359	1
São Bento do Sul	SC	-26.2955111723	-49.3505994855	84507	501.566661054293	1
São Bernardino	SC	-26.4878746476	-52.9874469507	2336	149.045050453811	0
São Bonifácio	SC	-27.9562193889	-48.9399133513	2838	460.462367410507	1
São Carlos	SC	-27.030275913	-53.0313532652	11281	161.324929240279	0
São Cristovão do Sul	SC	-27.2961884024	-50.3490302085	5549	350.857788412646	0
São Domingos	SC	-26.5392911331	-52.5544014425	9445	367.126505055441	0
São Francisco do Sul	SC	-26.2620706114	-48.640269651	52721	498.921987669542	1
São João Batista	SC	-27.3287067417	-48.859754322	37424	200.644201678481	1
São João do Itaperiú	SC	-26.5908628976	-48.7977408948	3733	151.478587999546	1
São João do Oeste	SC	-27.0914068418	-53.5918735014	6381	163.440151229675	0
São João do Sul	SC	-29.2060069761	-49.813638347	7297	183.269091333301	1
São Joaquim	SC	-28.2981445571	-50.0139228127	26952	1891.18951444877	1
São José	SC	-27.5784423984	-48.6562872033	246586	150.531366098681	1
São José do Cedro	SC	-26.4808237041	-53.5335474303	13829	281.471186188797	0
São José do Cerrito	SC	-27.5976859376	-50.6516044777	8295	944.191536862135	0
São Lourenço do Oeste	SC	-26.4657872128	-52.8598338415	24076	356.333638475889	0
São Ludgero	SC	-28.3531459626	-49.168903816	13410	107.663073321648	1
São Martinho	SC	-28.1243581013	-48.9723876766	3180	223.928776626298	1
São Miguel da Boa Vista	SC	-26.68867735	-53.2395257336	1820	71.4353829394178	0
São Miguel do Oeste	SC	-26.7269976121	-53.5120500445	40482	234.2109169357	0
São Pedro de Alcântara	SC	-27.5913440624	-48.8371653666	5823	140.06499250887	1
Saudades	SC	-26.8972340352	-53.0399186111	9745	206.639940148227	0
Schroeder	SC	-26.3680891547	-49.060519576	21365	164.402245130431	1
Seara	SC	-27.1476009446	-52.3402766594	17541	310.867970287006	0
Serra Alta	SC	-26.6936794995	-53.0253785783	3263	92.366326254952	0
Siderópolis	SC	-28.5833385327	-49.5266617834	14007	261.589778714462	1
Sombrio	SC	-29.0698006517	-49.6558415942	30374	143.273607863067	1
Sul Brasil	SC	-26.6953339849	-52.9468371825	2461	112.885310655664	0
Taió	SC	-27.0787218517	-50.0926760888	18395	692.470228812563	0
Tangará	SC	-27.1468045267	-51.1474784556	8676	388.07563091699	0
Tigrinhos	SC	-26.6759372333	-53.1566675843	1633	57.9636475613697	0
Tijucas	SC	-27.2471234581	-48.7009820077	38407	279.71173410553	1
Timbé do Sul	SC	-28.8070760937	-49.8680964805	5348	329.927135569914	1
Timbó	SC	-26.8078222722	-49.2690163191	44238	127.396095262798	1
Timbó Grande	SC	-26.6238120702	-50.6659168467	7877	598.017620269267	0
Três Barras	SC	-26.1699654883	-50.2550495181	19275	437.267195633865	0
Treviso	SC	-28.4985647498	-49.4902872645	3929	157.04330755072	1
Treze de Maio	SC	-28.5656502669	-49.154200771	7081	161.6697292519	1
Treze Tílias	SC	-26.964666951	-51.4495547749	7840	186.49833807056	0
Trombudo Central	SC	-27.3116165408	-49.810981429	7360	108.567594208066	0
Tubarão	SC	-28.4811588137	-49.0371845864	105686	301.787753409825	1
Tunápolis	SC	-26.9874499976	-53.6493136146	4543	133.41198194439	0
Turvo	SC	-28.9031090363	-49.7036835947	12899	235.418854917953	1
União do Oeste	SC	-26.7869695546	-52.8563887554	2464	92.6204918291879	0
Urubici	SC	-28.0386043783	-49.5778265734	11235	1017.31512196882	1
Urupema	SC	-28.0233563802	-49.9009009957	2465	349.857486030968	0
Urussanga	SC	-28.4924564644	-49.3288463086	21268	254.833453965908	1
Vargeão	SC	-26.7780137547	-52.1241912914	3573	166.566105436369	0
Vargem	SC	-27.4666512554	-50.9510028191	2477	349.871756813859	0
Vargem Bonita	SC	-26.9455965863	-51.7560897108	4492	298.300697480102	0
Vidal Ramos	SC	-27.3874957991	-49.3475936139	6338	342.839152751784	1
Videira	SC	-27.0064350433	-51.1268865443	53065	384.214953207304	0
Vitor Meireles	SC	-26.8262250332	-49.8453680574	4979	370.345280762216	0
Witmarsum	SC	-26.9368422566	-49.8420198839	3965	151.9118275202	0
Xanxerê	SC	-26.8723348164	-52.4097766176	50982	377.645087979046	0
Xavantina	SC	-27.021209859	-52.3226029511	3933	216.607647551268	0
Xaxim	SC	-26.9701118747	-52.5293385449	28706	293.210581128168	0
Zortéa	SC	-27.4771277323	-51.535717673	3363	189.578762771632	0
Amparo de São Francisco	SE	-10.1663221975	-36.9212666753	2374	37.2553447525277	1
Aquidabã	SE	-10.2612778894	-37.0639647993	21563	380.208893547028	1
Aracaju	SE	-10.9941557204	-37.0949070794	657013	192.493511433508	1
Arauá	SE	-11.2624801866	-37.5921552732	10056	209.830008195409	1
Areia Branca	SE	-10.7872002087	-37.3314568399	18542	156.503445307701	1
Barra dos Coqueiros	SE	-10.852866532	-36.9713914708	30407	94.9419236419613	1
Boquim	SE	-11.1205515797	-37.5971023956	26816	217.286373409345	1
Brejo Grande	SE	-10.4776812453	-36.4717031662	8309	158.442803900785	1
Campo do Brito	SE	-10.7663340734	-37.500652357	18109	212.575117673022	1
Canhoba	SE	-10.149061392	-37.001908875	4008	180.413532293285	1
Canindé de São Francisco	SE	-9.7127350187	-37.9135165603	29900	949.106915370416	0
Capela	SE	-10.4696893927	-37.0367043061	34213	468.662910229296	1
Carira	SE	-10.3636808225	-37.7105653682	22082	670.496662792208	1
Carmópolis	SE	-10.6648228677	-36.9663462641	16634	48.3877272155419	1
Cedro de São João	SE	-10.2664862982	-36.8991766021	5897	88.7794784102476	1
Cristinápolis	SE	-11.4806803935	-37.7364424768	17874	248.649759095989	1
Cumbe	SE	-10.348374699	-37.1957920939	3987	135.822385881388	1
Divina Pastora	SE	-10.6759566852	-37.1567490467	5138	95.5738394616908	1
Estância	SE	-11.2488050979	-37.3982647981	69184	680.404614329375	1
Feira Nova	SE	-10.2825659574	-37.3297252007	5584	193.666251581773	1
Frei Paulo	SE	-10.5226138963	-37.5901786948	15421	422.133749043909	1
Gararu	SE	-10.0273273787	-37.2040162636	11604	692.25957562164	1
General Maynard	SE	-10.6930283947	-36.9710819579	3346	20.9748583294259	1
Graccho Cardoso	SE	-10.2226878487	-37.2188088191	5818	256.530249330058	1
Ilha das Flores	SE	-10.455541834	-36.5540008766	8520	58.1162727152943	1
Indiaroba	SE	-11.4755557474	-37.5296938695	17957	331.865581742953	1
Itabaiana	SE	-10.685910537	-37.4217265115	95427	354.480507927343	1
Itabaianinha	SE	-11.2590683428	-37.7774560841	41928	519.216568956532	1
Itabi	SE	-10.1061611186	-37.1435247891	4903	195.195939844125	1
Itaporanga d'Ajuda	SE	-11.0575877487	-37.3182553552	34356	781.144766681225	1
Japaratuba	SE	-10.5537130471	-36.9032764966	18743	386.935119026895	1
Japoatã	SE	-10.4369350388	-36.7886007756	13434	432.464573113753	1
Lagarto	SE	-10.9027048344	-37.6644369629	104408	1020.85464117492	1
Laranjeiras	SE	-10.8045420954	-37.186167251	29826	171.646695409169	1
Macambira	SE	-10.6600492145	-37.5968470427	6919	144.992050520408	1
Malhada dos Bois	SE	-10.3292221856	-36.9444191066	3682	66.9985645594427	1
Malhador	SE	-10.6728910646	-37.287791876	12618	107.688060813355	1
Maruim	SE	-10.7304051049	-37.1052319757	17213	101.145084672991	1
Moita Bonita	SE	-10.5939105526	-37.3407126943	11335	101.987759170852	1
Monte Alegre de Sergipe	SE	-10.0641553371	-37.6253850822	15031	429.063102551458	1
Muribeca	SE	-10.3840756972	-36.9593839349	7625	80.4112502948749	1
Neópolis	SE	-10.3478397275	-36.6622709208	18719	282.624059175353	1
Nossa Senhora Aparecida	SE	-10.3581630559	-37.5049334446	8796	359.997715994507	1
Nossa Senhora da Glória	SE	-10.1777386864	-37.5280394619	36924	799.13884362593	1
Nossa Senhora das Dores	SE	-10.4665687771	-37.2404500352	26629	510.927051629947	1
Nossa Senhora de Lourdes	SE	-10.0773936253	-37.0159765129	6483	85.8904761815538	1
Nossa Senhora do Socorro	SE	-10.863838037	-37.1455535609	183628	164.02433277601	1
Pacatuba	SE	-10.5177788055	-36.6467945864	14428	397.276130982858	1
Pedra Mole	SE	-10.6249668006	-37.6801105097	3261	86.4483019315851	1
Pedrinhas	SE	-11.2049340162	-37.6588247414	9602	35.7582853246572	1
Pinhão	SE	-10.5633924517	-37.7582511088	6576	164.362977302438	1
Pirambu	SE	-10.6535977224	-36.8060126998	9280	217.77139778263	1
Poço Redondo	SE	-9.8513439239	-37.7112519396	34775	1298.15345070347	0
Poço Verde	SE	-10.8008894996	-38.1276205912	23728	461.743661970676	1
Porto da Folha	SE	-9.913996851	-37.422376111	28596	925.811574289736	1
Propriá	SE	-10.2453315788	-36.8033352379	29626	98.1410478945286	1
Riachão do Dantas	SE	-11.0342325306	-37.800364996	19805	559.567568695326	1
Riachuelo	SE	-10.7306234135	-37.2252849022	10213	82.8064205569954	1
Ribeirópolis	SE	-10.5042280934	-37.4294493827	18652	272.952140172496	1
Rosário do Catete	SE	-10.6824112737	-37.0355359625	10855	108.938084081148	1
Salgado	SE	-11.0626733975	-37.4805636242	19998	261.22162479945	1
Santa Luzia do Itanhy	SE	-11.3617998112	-37.5058630361	14035	343.067727778782	1
Santa Rosa de Lima	SE	-10.632042335	-37.2360813194	3913	71.555532463459	1
Santana do São Francisco	SE	-10.287626308	-36.6353785279	7780	48.4917512655934	1
Santo Amaro das Brotas	SE	-10.7736513899	-36.9826056484	12102	251.084422991783	1
São Cristóvão	SE	-10.962216435	-37.2204309898	90072	463.181574252157	1
São Domingos	SE	-10.7823792874	-37.5747557819	11137	107.548308378974	1
São Francisco	SE	-10.3358410308	-36.8674169924	3724	88.9529773199719	1
São Miguel do Aleixo	SE	-10.3992702312	-37.3638448223	3930	152.718914799011	1
Simão Dias	SE	-10.7542895626	-37.8277619326	40484	593.868068858463	1
Siriri	SE	-10.5753979034	-37.1258337119	8893	175.494991263283	1
Telha	SE	-10.1927230203	-36.8884486069	3227	52.0015190652667	1
Tobias Barreto	SE	-11.0419578035	-38.0033389462	52191	1075.30021795881	1
Tomar do Geru	SE	-11.3649820091	-37.8788641658	13536	320.644880039743	1
Umbaúba	SE	-11.4004482514	-37.6627004083	25294	125.204135925489	1
Adamantina	SP	-21.5766822103	-51.0568023588	35068	411.657575444288	0
Adolfo	SP	-21.2886850997	-49.6532834414	3562	210.988237459344	0
Aguaí	SP	-22.0499562924	-47.0403198823	36305	476.136901628966	0
Águas da Prata	SP	-21.9139607718	-46.6916651661	8180	143.154834771131	0
Águas de Lindóia	SP	-22.4748231741	-46.603672082	18705	60.3823687282117	0
Águas de Santa Bárbara	SP	-22.8579548419	-49.2610370344	6075	404.457553953495	0
Águas de São Pedro	SP	-22.5986496789	-47.8760896646	3451	3.61848472390284	0
Agudos	SP	-22.5719342072	-49.1087675446	37214	966.842989925085	0
Alambari	SP	-23.5489270329	-47.8690550576	6025	159.875882816653	0
Alfredo Marcondes	SP	-21.9349729506	-51.3956549722	4166	118.82511001272	0
Altair	SP	-20.5333377865	-49.0938608184	4160	313.062004868455	0
Altinópolis	SP	-21.0180472529	-47.3862483005	16184	931.458903663864	0
Alto Alegre	SP	-21.6125397828	-50.192116768	4099	318.374244112993	0
Alumínio	SP	-23.5330211613	-47.2812592201	18628	83.8914250982998	1
Álvares Florence	SP	-20.2895544346	-49.920251462	3679	362.236025310069	0
Álvares Machado	SP	-22.1315046742	-51.514920334	24915	347.390719514162	0
Álvaro de Carvalho	SP	-22.0865241627	-49.7339893775	5227	153.604092207272	0
Alvinlândia	SP	-22.452552212	-49.7585306452	3222	84.8453554876961	0
Americana	SP	-22.7232429457	-47.28911885	239597	134.286509108738	0
Américo Brasiliense	SP	-21.7223382353	-48.032287386	40504	122.972819651447	0
Américo de Campos	SP	-20.2893861081	-49.768017945	5969	252.777015075629	0
Amparo	SP	-22.6991287836	-46.7987285618	72195	447.020547147441	0
Analândia	SP	-22.1210846168	-47.6779553488	4995	326.639046747106	0
Andradina	SP	-20.8356001805	-51.3297177802	57157	963.48456691916	0
Angatuba	SP	-23.436841875	-48.4593341667	25228	1028.17932917934	0
Anhembi	SP	-22.8000673628	-48.174731117	6724	737.500356533966	0
Anhumas	SP	-22.3620242864	-51.4277794462	4115	320.599212586737	0
Aparecida	SP	-22.9141144059	-45.2372598199	36157	122.028803953735	1
Aparecida d'Oeste	SP	-20.4788033925	-50.9219772622	4196	178.860874878548	0
Apiaí	SP	-24.4214703352	-48.817357311	24374	974.726628756079	1
Araçariguama	SP	-23.4344338771	-47.0723750185	22364	145.666975736811	1
Araçatuba	SP	-21.1138578572	-50.5744980885	197016	1166.26169691692	0
Araçoiaba da Serra	SP	-23.5438650737	-47.6515271696	34146	255.860841937444	0
Aramina	SP	-20.1450460348	-47.820643771	5620	203.220746201748	0
Arandu	SP	-23.1776965451	-49.0640333566	6357	285.95642014402	0
Arapeí	SP	-22.6729119424	-44.4385896271	2469	158.548844609262	1
Araraquara	SP	-21.7916496981	-48.1813224885	236072	1004.92966734383	0
Araras	SP	-22.3461589234	-47.3238560092	134236	646.603078286566	0
Arco-Íris	SP	-21.7663394792	-50.4309427689	1791	264.715410552863	0
Arealva	SP	-22.0762009282	-48.9821181493	8560	505.11106404143	0
Areias	SP	-22.6731313351	-44.7123535876	3886	308.147902923284	1
Areiópolis	SP	-22.6318202185	-48.6528453603	11129	85.9615250070457	0
Ariranha	SP	-21.185665401	-48.7792126044	9668	132.692451366629	0
Artur Nogueira	SP	-22.5611976715	-47.1321527667	54408	178.581115578113	0
Arujá	SP	-23.3860184167	-46.3190510205	89824	96.6354469251445	1
Aspásia	SP	-20.1835589334	-50.7280303729	1822	69.3193013056458	0
Assis	SP	-22.6017412168	-50.4207627379	104386	460.281505828336	0
Atibaia	SP	-23.1232619957	-46.5867874132	142761	480.558614749704	1
Auriflama	SP	-20.644142162	-50.5799599358	15189	434.172215676698	0
Avaí	SP	-22.1871859316	-49.3162117524	5403	540.65947580296	0
Avanhandava	SP	-21.4605412365	-49.9473522068	13649	338.199032558113	0
Avaré	SP	-23.0751900753	-48.894014931	90655	1213.48184126397	0
Bady Bassitt	SP	-20.9315351215	-49.4376199821	17502	110.355337586142	0
Balbinos	SP	-21.8924120831	-49.3330823775	5735	91.6284684048861	0
Bálsamo	SP	-20.7095648995	-49.5518019087	9068	149.84531691012	0
Bananal	SP	-22.7338344306	-44.3345197745	10945	623.116586624155	1
Barão de Antonina	SP	-23.5829146498	-49.5719581935	3469	153.098858017388	0
Barbosa	SP	-21.2906587175	-49.9221675069	7402	205.111293996447	0
Bariri	SP	-22.066806691	-48.7188376256	35264	444.658702216386	0
Barra Bonita	SP	-22.4794784321	-48.5417472767	36126	150.23778501966	0
Barra do Chapéu	SP	-24.4437766084	-49.0852797777	5724	405.73426408401	0
Barra do Turvo	SP	-24.8887438449	-48.4269725041	7659	1008.54818701258	1
Barretos	SP	-20.5141649643	-48.6519494838	122098	1567.23574188479	0
Barrinha	SP	-21.2325484174	-48.0950553139	32812	146.237002816818	0
Barueri	SP	-23.5052791603	-46.8772496628	274182	65.9364327002957	1
Bastos	SP	-21.9502180121	-50.7439973164	20953	170.777940200417	0
Batatais	SP	-20.8677989568	-47.5747737266	62508	851.517806567442	0
Bauru	SP	-22.2539918924	-49.1261346759	376818	667.765657313286	0
Bebedouro	SP	-20.9404511194	-48.510748796	77496	683.777915710222	0
Bento de Abreu	SP	-21.3317551509	-50.8619614549	2980	301.444498134145	0
Bernardino de Campos	SP	-23.0307695329	-49.4918982596	11148	244.106925362578	0
Bertioga	SP	-23.759657906	-46.0301057461	63249	492.874109252132	1
Bilac	SP	-21.4277897547	-50.4792666524	8034	157.910084488507	0
Birigui	SP	-21.2616062754	-50.3509725752	123638	529.665156852776	0
Biritiba-Mirim	SP	-23.6241653503	-46.0213227921	32598	319.181699900419	1
Boa Esperança do Sul	SP	-21.9350115689	-48.4635919916	14923	691.370069509957	0
Bocaina	SP	-22.1054303107	-48.5290508784	12329	364.220199213441	0
Bofete	SP	-23.1289696473	-48.2858714759	11730	654.267338112826	0
